Date,Open,High,Low,Close,Volume,Market Cap
"Jan 06, 2017",3.26,3.36,2.83,2.89,"486,927","28,539,000"
"Jan 05, 2017",3.66,3.9,2.93,3.23,"1,275,590","32,023,800"
"Jan 04, 2017",3.11,3.7,3.09,3.66,"2,403,490","27,259,400"
"Jan 03, 2017",2.98,3.28,2.95,3.13,"1,634,040","26,078,500"
"Jan 02, 2017",2.9,3.04,2.78,2.98,"1,061,570","25,414,300"
"Jan 01, 2017",3.03,3.04,2.8,2.9,"1,062,020","26,490,000"
"Dec 31, 2016",2.75,3.14,2.74,3.01,"1,731,380","24,091,600"
"Dec 30, 2016",2.75,2.84,2.71,2.75,"1,089,080","24,065,300"
"Dec 29, 2016",2.54,2.94,2.51,2.71,"1,775,650","22,217,900"
"Dec 28, 2016",2.46,2.63,2.39,2.52,"1,019,470","21,507,800"
"Dec 27, 2016",2.45,2.55,2.34,2.46,"1,374,200","21,456,400"
"Dec 26, 2016",2.49,2.51,2.38,2.43,"413,268","21,833,900"
"Dec 25, 2016",2.54,2.55,2.43,2.49,"560,025","22,222,300"
"Dec 24, 2016",2.41,2.58,2.37,2.54,"911,628","21,087,200"
"Dec 23, 2016",2.45,2.59,2.26,2.42,"3,020,430","21,480,900"
"Dec 22, 2016",2.63,2.71,2.2,2.49,"3,847,430","23,006,200"
"Dec 21, 2016",2.86,3.07,2.55,2.64,"4,197,290","25,035,600"
"Dec 20, 2016",3.04,3.39,2.88,2.93,"4,572,530","26,610,500"
"Dec 19, 2016",2.7,3.1,2.67,3.03,"1,100,620","23,651,600"
"Dec 18, 2016",2.49,2.88,2.47,2.7,"1,497,310","21,774,900"
"Dec 17, 2016",2.44,2.49,2.35,2.47,"489,850","21,334,600"
"Dec 16, 2016",2.43,2.47,2.38,2.44,"351,813","21,248,000"
"Dec 15, 2016",2.44,2.5,2.39,2.43,"559,991","21,363,800"
"Dec 14, 2016",2.45,2.49,2.33,2.43,"1,935,660","21,472,500"
"Dec 13, 2016",2.11,2.44,2.05,2.43,"1,577,040","18,475,600"
"Dec 12, 2016",2.06,2.12,1.98,2.11,"399,789","18,017,200"
"Dec 11, 2016",1.9,2.1,1.88,2.07,"664,098","16,604,700"
"Dec 10, 2016",1.92,1.94,1.87,1.89,"121,385","16,842,900"
"Dec 09, 2016",1.91,1.97,1.88,1.92,"310,577","16,679,900"
"Dec 08, 2016",1.9,2.07,1.88,1.91,"442,609","16,639,700"
"Dec 07, 2016",1.88,1.91,1.79,1.9,"314,695","16,416,600"
"Dec 06, 2016",1.92,1.98,1.57,1.87,"1,162,960","16,811,400"
"Dec 05, 2016",1.98,2.05,1.9,1.92,"308,175","17,369,000"
"Dec 04, 2016",2.13,2.14,1.97,1.98,"234,448","18,621,400"
"Dec 03, 2016",2.11,2.14,2.07,2.13,"125,058","18,438,900"
"Dec 02, 2016",2.15,2.17,2.05,2.08,"487,177","18,800,300"
"Dec 01, 2016",2.16,2.19,2.07,2.09,"371,364","18,944,800"
"Nov 30, 2016",2.29,2.3,2.14,2.19,"483,278","20,030,700"
"Nov 29, 2016",2.23,2.32,2.2,2.3,"162,513","19,479,200"
"Nov 28, 2016",2.18,2.35,2.18,2.22,"414,449","19,103,000"
"Nov 27, 2016",2.2,2.23,2.18,2.19,"128,595","19,298,600"
"Nov 26, 2016",2.22,2.24,2.17,2.21,"105,444","19,426,300"
"Nov 25, 2016",2.23,2.25,2.18,2.23,"116,455","19,524,900"
"Nov 24, 2016",2.3,2.31,2.2,2.22,"166,064","20,104,000"
"Nov 23, 2016",2.24,2.31,2.2,2.3,"308,140","19,621,300"
"Nov 22, 2016",2.23,2.35,2.18,2.24,"540,028","19,536,600"
"Nov 21, 2016",2.21,2.31,2.19,2.24,"270,968","19,355,100"
"Nov 20, 2016",2.27,2.3,2.14,2.21,"600,545","19,854,300"
"Nov 19, 2016",2.27,2.35,2.21,2.27,"477,355","19,913,200"
"Nov 18, 2016",2.14,2.45,2.05,2.28,"1,428,090","18,729,400"
"Nov 17, 2016",2.1,2.25,2,2.15,"507,364","18,373,100"
"Nov 16, 2016",2.12,2.18,2.01,2.1,"783,500","18,539,600"
"Nov 15, 2016",2.18,2.2,2.08,2.12,"368,075","19,113,600"
"Nov 14, 2016",2.13,2.25,2.1,2.18,"312,579","18,679,400"
"Nov 13, 2016",2.23,2.33,2.11,2.14,"458,583","19,509,300"
"Nov 12, 2016",2.24,2.35,2.19,2.24,"546,629","19,599,400"
"Nov 11, 2016",2.18,2.28,2.09,2.23,"580,716","19,062,300"
"Nov 10, 2016",2.32,2.41,2.08,2.16,"681,244","20,280,300"
"Nov 09, 2016",2.55,2.55,1.95,2.32,"2,053,310","22,342,000"
"Nov 08, 2016",2.6,2.69,2.31,2.55,"2,054,040","22,727,300"
"Nov 07, 2016",2.01,2.71,1.99,2.56,"1,294,940","17,597,300"
"Nov 06, 2016",2.07,2.1,1.97,2,"347,638","18,151,000"
"Nov 05, 2016",2.05,2.11,2.04,2.07,"154,008","17,977,400"
"Nov 04, 2016",2.02,2.11,1.98,2.05,"423,337","17,648,600"
"Nov 03, 2016",1.93,2.16,1.92,2.02,"1,138,860","16,869,500"
"Nov 02, 2016",2.01,2.09,1.93,1.93,"440,766","17,571,600"
"Nov 01, 2016",2.14,2.15,1.91,2.01,"993,907","18,735,700"
"Oct 31, 2016",2.22,2.22,2.05,2.14,"833,364","19,395,800"
"Oct 30, 2016",2.07,2.24,1.95,2.22,"1,774,420","18,157,900"
"Oct 29, 2016",2.31,2.35,1.66,2.09,"3,052,070","20,239,100"
"Oct 28, 2016",2.6,2.64,2.19,2.31,"1,122,820","22,767,800"
"Oct 27, 2016",2.65,2.68,2.54,2.6,"425,502","23,167,300"
"Oct 26, 2016",2.62,2.69,2.55,2.66,"384,455","22,912,700"
"Oct 25, 2016",2.75,2.79,2.62,2.62,"691,709","24,065,200"
"Oct 24, 2016",2.69,2.75,2.64,2.73,"324,046","23,546,700"
"Oct 23, 2016",2.63,2.69,2.57,2.69,"214,031","22,979,500"
"Oct 22, 2016",2.66,2.67,2.53,2.62,"425,035","23,255,000"
"Oct 21, 2016",2.62,2.71,2.59,2.66,"263,271","22,898,200"
"Oct 20, 2016",2.53,2.72,2.51,2.62,"446,969","22,141,500"
"Oct 19, 2016",2.59,2.6,2.48,2.53,"199,324","22,641,200"
"Oct 18, 2016",2.35,2.61,2.34,2.58,"440,529","20,568,100"
"Oct 17, 2016",2.51,2.56,2.33,2.39,"492,082","22,010,600"
"Oct 16, 2016",2.56,2.58,2.5,2.51,"119,856","22,413,000"
"Oct 15, 2016",2.63,2.63,2.52,2.58,"229,738","23,004,100"
"Oct 14, 2016",2.73,2.74,2.61,2.63,"292,291","23,887,900"
"Oct 13, 2016",2.54,2.79,2.51,2.72,"738,631","22,196,600"
"Oct 12, 2016",2.5,2.58,2.46,2.54,"314,995","21,885,300"
"Oct 11, 2016",2.44,2.67,2.37,2.5,"816,515","21,341,500"
"Oct 10, 2016",2.35,2.58,2.3,2.44,"689,324","20,577,200"
"Oct 09, 2016",2.42,2.45,2.34,2.35,"287,182","21,181,800"
"Oct 08, 2016",2.38,2.45,2.32,2.42,"384,250","20,798,000"
"Oct 07, 2016",2.54,2.63,2.29,2.38,"1,081,170","22,236,900"
"Oct 06, 2016",2.57,2.69,2.51,2.56,"714,662","22,519,800"
"Oct 05, 2016",2.59,2.85,2.42,2.57,"2,970,070","22,656,000"
"Oct 04, 2016",2.28,2.7,2.1,2.58,"2,946,480","19,964,100"
"Oct 03, 2016",2.35,2.41,2.17,2.28,"606,347","20,558,200"
"Oct 02, 2016",2.38,2.49,2.29,2.34,"1,118,610","20,841,200"
"Oct 01, 2016",2.86,2.88,2.03,2.39,"3,772,980","25,075,100"
"Sep 30, 2016",2.91,2.95,2.83,2.86,"450,570","25,474,800"
"Sep 29, 2016",2.97,3.05,2.86,2.92,"482,353","26,040,300"
"Sep 28, 2016",3.07,3.1,2.87,2.99,"693,774","26,850,200"
"Sep 27, 2016",2.94,3.09,2.94,3.06,"384,595","25,714,200"
"Sep 26, 2016",3.04,3.09,2.9,2.94,"598,824","26,569,800"
"Sep 25, 2016",3.19,3.21,3,3.05,"657,078","27,911,800"
"Sep 24, 2016",2.98,3.24,2.94,3.21,"1,265,730","26,077,300"
"Sep 23, 2016",3.05,3.07,2.71,2.99,"1,516,260","26,703,400"
"Sep 22, 2016",3.09,3.2,2.99,3.05,"681,429","27,067,900"
"Sep 21, 2016",3.18,3.29,3.03,3.11,"1,236,670","27,808,500"
"Sep 20, 2016",3.29,3.31,3.01,3.04,"1,109,560","28,772,600"
"Sep 19, 2016",3.31,3.38,3.25,3.3,"300,414","28,992,800"
"Sep 18, 2016",3.38,3.5,3.28,3.3,"624,712","29,576,300"
"Sep 17, 2016",3.27,3.42,3.2,3.39,"505,521","28,591,600"
"Sep 16, 2016",3.29,3.53,3.2,3.24,"700,126","28,836,000"
"Sep 15, 2016",3.5,3.56,3.25,3.3,"856,242","30,667,400"
"Sep 14, 2016",3.5,3.63,3.38,3.5,"833,969","30,624,600"
"Sep 13, 2016",3.82,3.89,3.26,3.53,"4,184,740","33,419,100"
"Sep 12, 2016",3.23,3.85,3.19,3.78,"3,940,010","28,291,000"
"Sep 11, 2016",2.88,3.31,2.87,3.25,"1,698,400","25,238,200"
"Sep 10, 2016",2.89,2.95,2.84,2.89,"309,819","25,305,900"
"Sep 09, 2016",2.91,3.01,2.82,2.89,"389,671","25,460,300"
"Sep 08, 2016",2.89,3.11,2.84,2.91,"950,116","25,277,500"
"Sep 07, 2016",2.9,2.94,2.66,2.86,"797,770","25,365,100"
"Sep 06, 2016",2.97,3.18,2.74,2.9,"1,043,340","25,977,500"
"Sep 05, 2016",2.9,3.21,2.81,2.97,"1,494,850","25,362,300"
"Sep 04, 2016",2.76,2.93,2.34,2.83,"2,721,860","24,193,500"
"Sep 03, 2016",3.22,3.25,2.67,2.8,"3,077,530","28,153,400"
"Sep 02, 2016",3.37,3.49,3.06,3.18,"1,372,460","29,522,700"
"Sep 01, 2016",3.34,3.47,3.23,3.38,"1,123,750","29,222,400"
"Aug 31, 2016",3.25,3.6,3.09,3.32,"2,416,420","28,482,800"
"Aug 30, 2016",3.61,3.67,2.95,3.23,"3,743,480","31,626,000"
"Aug 29, 2016",2.98,3.91,2.98,3.57,"7,101,100","26,103,400"
"Aug 28, 2016",2.73,3.03,2.61,2.97,"1,651,150","23,907,100"
"Aug 27, 2016",2.77,2.81,2.69,2.73,"367,040","24,287,100"
"Aug 26, 2016",2.84,2.97,2.74,2.78,"613,253","24,902,700"
"Aug 25, 2016",3.02,3.02,2.77,2.85,"719,864","26,422,600"
"Aug 24, 2016",3.14,3.18,2.78,2.98,"1,700,880","27,487,500"
"Aug 23, 2016",2.84,3.2,2.66,3.14,"3,229,870","24,836,700"
"Aug 22, 2016",2.38,3.04,2.34,2.83,"1,870,970","20,853,800"
"Aug 21, 2016",2.22,2.44,2.1,2.38,"1,546,590","19,461,700"
"Aug 20, 2016",2.14,2.3,2.1,2.23,"348,809","18,710,900"
"Aug 19, 2016",2.19,2.24,2.14,2.14,"148,002","19,199,700"
"Aug 18, 2016",2.23,2.28,2.16,2.18,"237,723","19,484,900"
"Aug 17, 2016",2.16,2.25,2.08,2.21,"353,876","18,877,500"
"Aug 16, 2016",2.17,2.2,2.08,2.16,"276,506","19,034,500"
"Aug 15, 2016",2.18,2.35,2.14,2.18,"966,752","19,104,700"
"Aug 14, 2016",2.14,2.21,2.05,2.18,"718,675","18,774,100"
"Aug 13, 2016",2.27,2.46,2.05,2.14,"1,759,950","19,872,600"
"Aug 12, 2016",2.38,2.38,2.18,2.26,"1,252,860","20,828,300"
"Aug 11, 2016",2.48,2.49,2.21,2.4,"2,084,160","21,671,800"
"Aug 10, 2016",2.32,2.68,2.27,2.48,"4,045,260","20,287,800"
"Aug 09, 2016",1.93,2.52,1.87,2.33,"4,812,200","16,930,900"
"Aug 08, 2016",1.58,2.01,1.55,1.93,"2,014,750","13,810,800"
"Aug 07, 2016",1.58,1.61,1.54,1.58,"90,454","13,845,800"
"Aug 06, 2016",1.6,1.6,1.53,1.58,"162,550","13,977,300"
"Aug 05, 2016",1.55,1.6,1.51,1.6,"194,692","13,527,800"
"Aug 04, 2016",1.47,1.58,1.45,1.54,"214,792","12,885,400"
"Aug 03, 2016",1.5,1.54,1.39,1.47,"274,454","13,130,900"
"Aug 02, 2016",1.59,1.61,1.28,1.43,"802,331","13,942,000"
"Aug 01, 2016",1.7,1.7,1.58,1.59,"278,416","14,869,400"
"Jul 31, 2016",1.79,1.82,1.66,1.7,"668,677","15,688,200"
"Jul 30, 2016",1.75,1.86,1.7,1.79,"666,070","15,331,300"
"Jul 29, 2016",1.6,1.86,1.6,1.75,"1,542,630","13,986,900"
"Jul 28, 2016",1.42,1.73,1.41,1.61,"1,188,630","12,409,400"
"Jul 27, 2016",1.4,1.52,1.37,1.42,"246,319","12,284,200"
"Jul 26, 2016",1.51,1.51,1.33,1.41,"434,469","13,177,500"
"Jul 25, 2016",1.52,1.54,1.44,1.51,"143,427","13,309,400"
"Jul 24, 2016",1.58,1.59,1.45,1.51,"408,504","13,825,800"
"Jul 23, 2016",1.6,1.61,1.53,1.57,"131,858","13,983,400"
"Jul 22, 2016",1.53,1.6,1.52,1.6,"166,886","13,416,200"
"Jul 21, 2016",1.56,1.57,1.51,1.52,"113,837","13,651,700"
"Jul 20, 2016",1.6,1.62,1.47,1.57,"401,226","14,020,900"
"Jul 19, 2016",1.6,1.61,1.57,1.6,"117,114","13,985,200"
"Jul 18, 2016",1.69,1.69,1.56,1.6,"311,203","14,766,900"
"Jul 17, 2016",1.6,1.7,1.59,1.68,"408,338","14,005,800"
"Jul 16, 2016",1.63,1.66,1.54,1.62,"322,086","14,228,600"
"Jul 15, 2016",1.57,1.67,1.53,1.63,"457,886","13,736,300"
"Jul 14, 2016",1.45,1.61,1.44,1.59,"282,908","12,680,200"
"Jul 13, 2016",1.45,1.49,1.4,1.45,"90,478","12,730,100"
"Jul 12, 2016",1.41,1.48,1.35,1.45,"299,950","12,317,000"
"Jul 11, 2016",1.5,1.53,1.38,1.4,"362,539","13,127,600"
"Jul 10, 2016",1.36,1.57,1.34,1.53,"789,739","11,937,800"
"Jul 09, 2016",1.35,1.4,1.29,1.34,"150,372","11,859,900"
"Jul 08, 2016",1.36,1.37,1.31,1.36,"128,870","11,905,800"
"Jul 07, 2016",1.37,1.39,1.29,1.3,"222,675","11,973,400"
