Date,Open,High,Low,Close,Volume,Market Cap
"Sep 22, 2017",0.069104,0.070492,0.067607,0.069211,"13,451,900","179,620,000"
"Sep 21, 2017",0.078829,0.079653,0.069014,0.069107,"13,709,200","204,899,000"
"Sep 20, 2017",0.079238,0.085439,0.072854,0.079108,"11,821,500","205,962,000"
"Sep 19, 2017",0.090392,0.091317,0.078256,0.079411,"15,002,500","234,954,000"
"Sep 18, 2017",0.071341,0.092933,0.071341,0.089771,"26,985,800","185,436,000"
"Sep 17, 2017",0.072132,0.073378,0.062654,0.071629,"15,922,100","187,491,000"
"Sep 16, 2017",0.075281,0.082496,0.066836,0.072316,"38,460,900","195,675,000"
"Sep 15, 2017",0.076981,0.087055,0.047565,0.075739,"88,607,000","200,090,000"
"Sep 14, 2017",0.112633,0.114876,0.07638,0.07638,"35,190,400","292,752,000"
"Sep 13, 2017",0.119708,0.119905,0.106191,0.113004,"25,851,900","311,125,000"
"Sep 12, 2017",0.113215,0.131028,0.112835,0.120208,"58,264,100","294,250,000"
"Sep 11, 2017",0.101733,0.11631,0.099876,0.11317,"35,752,100","264,408,000"
"Sep 10, 2017",0.110708,0.111198,0.092493,0.101345,"28,820,800","287,729,000"
"Sep 09, 2017",0.11058,0.116301,0.104782,0.111051,"28,831,000","287,392,000"
"Sep 08, 2017",0.142939,0.142939,0.102576,0.110796,"54,300,000","371,487,000"
"Sep 07, 2017",0.159343,0.159452,0.141389,0.142661,"37,901,600","414,112,000"
"Sep 06, 2017",0.122086,0.16014,0.12012,0.16014,"64,086,000","317,291,000"
"Sep 05, 2017",0.11089,0.124277,0.090442,0.122084,"34,836,500","288,188,000"
"Sep 04, 2017",0.14151,0.14151,0.105826,0.110996,"31,227,600","367,758,000"
"Sep 03, 2017",0.148761,0.151354,0.134637,0.14144,"16,930,500","386,596,000"
"Sep 02, 2017",0.170022,0.183541,0.140757,0.148976,"70,518,200","441,839,000"
"Sep 01, 2017",0.147221,0.170032,0.144871,0.169329,"60,662,100","382,578,000"
"Aug 31, 2017",0.144792,0.149676,0.142954,0.147028,"19,579,900","376,259,000"
"Aug 30, 2017",0.140553,0.14839,0.131692,0.144718,"28,297,600","365,237,000"
"Aug 29, 2017",0.140281,0.142353,0.138078,0.140929,"21,383,200","364,523,000"
"Aug 28, 2017",0.138182,0.144469,0.132575,0.139928,"21,938,300","359,061,000"
"Aug 27, 2017",0.137913,0.137913,0.134359,0.137616,"13,419,600","358,357,000"
"Aug 26, 2017",0.137591,0.140007,0.134091,0.137325,"18,563,600","357,512,000"
"Aug 25, 2017",0.13606,0.138075,0.133137,0.137379,"16,915,200","353,527,000"
"Aug 24, 2017",0.138437,0.141652,0.136021,0.136287,"19,199,900","359,696,000"
"Aug 23, 2017",0.131846,0.151112,0.130727,0.137956,"54,331,200","342,567,000"
"Aug 22, 2017",0.130453,0.13564,0.123099,0.132207,"25,263,200","338,940,000"
"Aug 21, 2017",0.132198,0.13272,0.124028,0.129772,"19,724,100","343,467,000"
"Aug 20, 2017",0.126,0.135464,0.122783,0.132314,"25,872,000","327,357,000"
"Aug 19, 2017",0.127984,0.13356,0.119165,0.126344,"22,371,900","332,505,000"
"Aug 18, 2017",0.134378,0.142048,0.128123,0.128149,"33,016,000","349,112,000"
"Aug 17, 2017",0.141768,0.142064,0.133211,0.134528,"38,984,600","368,306,000"
"Aug 16, 2017",0.150126,0.150126,0.141612,0.141804,"23,043,800","390,011,000"
"Aug 15, 2017",0.146546,0.154169,0.140237,0.150118,"57,077,200","380,704,000"
"Aug 14, 2017",0.157031,0.167903,0.148383,0.148383,"73,389,600","407,942,000"
"Aug 13, 2017",0.171608,0.171608,0.152669,0.15724,"47,818,800","445,804,000"
"Aug 12, 2017",0.189864,0.189864,0.1702,0.171856,"56,186,200","493,223,000"
"Aug 11, 2017",0.160253,0.195038,0.159663,0.190209,"117,253,000","416,295,000"
"Aug 10, 2017",0.15188,0.185412,0.14825,0.159937,"121,892,000","394,538,000"
"Aug 09, 2017",0.159481,0.160668,0.150257,0.151685,"35,970,700","414,279,000"
"Aug 08, 2017",0.154898,0.165316,0.153435,0.159335,"63,444,900","402,369,000"
"Aug 07, 2017",0.152778,0.157722,0.14699,0.155597,"52,714,900","396,857,000"
"Aug 06, 2017",0.169738,0.17558,0.151918,0.152057,"68,798,900","440,907,000"
"Aug 05, 2017",0.153022,0.169831,0.146089,0.169715,"68,871,000","397,479,000"
