Date,Open,High,Low,Close,Volume,Market Cap
"Sep 22, 2017",0.416843,0.476634,0.392707,0.428488,"1,250,120","47,161,300"
"Sep 21, 2017",0.542948,0.5621,0.391822,0.417319,"3,429,330","61,428,700"
"Sep 20, 2017",0.464032,0.63019,0.445285,0.548037,"10,948,500","52,500,200"
"Sep 19, 2017",0.446679,0.46871,0.404049,0.46871,"3,007,140","50,536,900"
"Sep 18, 2017",0.391238,0.481635,0.384305,0.441183,"3,827,800","44,264,400"
"Sep 17, 2017",0.325021,0.450501,0.314055,0.39209,"9,529,200","36,772,600"
"Sep 16, 2017",0.273969,0.332431,0.260414,0.332431,"759,313","30,996,700"
"Sep 15, 2017",0.245605,0.294868,0.166443,0.274647,"1,119,430","27,787,500"
"Sep 14, 2017",0.312092,0.318617,0.231699,0.237828,"656,989","35,309,800"
"Sep 13, 2017",0.344594,0.375817,0.280135,0.310173,"1,516,120","38,987,100"
"Sep 12, 2017",0.334347,0.405651,0.311468,0.34341,"5,590,820","37,827,700"
"Sep 11, 2017",0.271881,0.370088,0.266221,0.336761,"4,495,970","30,760,400"
"Sep 10, 2017",0.293005,0.297548,0.257027,0.271407,"643,138","33,150,300"
"Sep 09, 2017",0.30641,0.318537,0.283101,0.294757,"581,620","34,667,000"
"Sep 08, 2017",0.368379,0.373297,0.277703,0.302323,"1,528,000","41,678,100"
"Sep 07, 2017",0.38012,0.391955,0.329081,0.370621,"2,455,040","43,006,500"
"Sep 06, 2017",0.378729,0.408428,0.354808,0.388789,"2,750,270","42,849,100"
"Sep 05, 2017",0.389692,0.406006,0.309672,0.374063,"4,081,840","44,089,400"
"Sep 04, 2017",0.392639,0.500468,0.296737,0.378356,"13,836,100","44,422,900"
"Sep 03, 2017",0.34367,0.411026,0.248895,0.403488,"5,607,900","38,882,600"
"Sep 02, 2017",0.424255,0.431582,0.319254,0.33719,"4,782,200","47,999,900"
"Sep 01, 2017",0.501685,0.652621,0.395927,0.42289,"26,941,600","56,760,200"
"Aug 31, 2017",0.205976,0.778666,0.205976,0.489531,"53,368,000","23,304,000"
"Aug 30, 2017",0.154315,0.206626,0.147609,0.206296,"1,421,490","17,459,000"
"Aug 29, 2017",0.138241,0.182778,0.114335,0.153926,"1,452,020","15,640,500"
"Aug 28, 2017",0.098584,0.155418,0.094326,0.142683,"1,079,990","11,153,800"
"Aug 27, 2017",0.097005,0.099232,0.093097,0.098564,"53,145","10,975,100"
"Aug 26, 2017",0.097112,0.098742,0.090875,0.097027,"54,419","10,987,200"
"Aug 25, 2017",0.097786,0.0994,0.091155,0.095143,"47,554","11,063,500"
"Aug 24, 2017",0.09263,0.102103,0.088444,0.097941,"80,488","10,480,100"
"Aug 23, 2017",0.086252,0.0957,0.084303,0.092589,"52,186","9,262,360"
"Aug 22, 2017",0.08922,0.092982,0.083178,0.086428,"84,525","9,581,140"
"Aug 21, 2017",0.089611,0.099062,0.084614,0.087617,"112,567","9,623,050"
"Aug 20, 2017",0.090036,0.095879,0.083553,0.089951,"137,588","9,668,750"
"Aug 19, 2017",0.083897,0.093842,0.081067,0.090458,"99,838","9,009,420"
"Aug 18, 2017",0.092367,0.095802,0.080726,0.084009,"205,176","9,919,070"
"Aug 17, 2017",0.103539,0.107181,0.091656,0.092649,"116,441","11,118,800"
"Aug 16, 2017",0.109242,0.123542,0.092036,0.101045,"209,106","11,731,200"
"Aug 15, 2017",0.11026,0.122571,0.079886,0.109122,"457,071","11,840,500"
"Aug 14, 2017",0.128019,0.167649,0.111775,0.112251,"2,080,660","13,747,600"
"Aug 13, 2017",0.076429,0.179299,0.076429,0.125829,"3,977,900","8,207,530"
"Aug 12, 2017",0.066146,0.105176,0.065075,0.079209,"297,793","7,103,200"
"Aug 11, 2017",0.06091,0.081527,0.054857,0.06638,"174,572","6,540,940"
"Aug 10, 2017",0.071847,0.076993,0.060935,0.064313,"77,247","7,715,450"
"Aug 09, 2017",0.070323,0.074351,0.065634,0.071874,"41,935","7,551,840"
"Aug 08, 2017",0.074618,0.078494,0.062981,0.070371,"54,064","8,012,960"
"Aug 07, 2017",0.07139,0.079198,0.068458,0.074542,"25,226","7,666,420"
"Aug 06, 2017",0.070348,0.079806,0.069933,0.07155,"39,299","7,554,460"
"Aug 05, 2017",0.071943,0.078314,0.065253,0.070329,"82,169","7,725,780"
"Aug 04, 2017",0.074891,0.077181,0.064781,0.071976,"85,183","8,042,380"
"Aug 03, 2017",0.073281,0.083388,0.070596,0.07491,"66,985","7,869,450"
"Aug 02, 2017",0.071843,0.07352,0.057944,0.073151,"79,785","7,715,010"
"Aug 01, 2017",0.057693,0.081897,0.053981,0.071856,"83,719","6,195,460"
"Jul 31, 2017",0.068393,0.068471,0.05416,0.057666,"41,835","7,344,570"
"Jul 30, 2017",0.065225,0.068368,0.061666,0.06835,"26,298","7,004,370"
"Jul 29, 2017",0.06783,0.068447,0.060556,0.065233,"30,435","7,284,030"
"Jul 28, 2017",0.080742,0.088855,0.063249,0.068087,"123,870","8,670,630"
"Jul 27, 2017",0.073374,0.086106,0.066636,0.077373,"98,731","7,879,460"
"Jul 26, 2017",0.089532,0.090968,0.069286,0.073161,"131,266","9,614,630"
"Jul 25, 2017",0.096312,0.110377,0.074283,0.087137,"174,144","10,342,700"
"Jul 24, 2017",0.081324,0.097922,0.076411,0.097922,"99,441","8,733,140"
"Jul 23, 2017",0.084067,0.091909,0.075036,0.081171,"37,001","9,027,700"
"Jul 22, 2017",0.085435,0.089511,0.063346,0.080419,"90,235","9,174,680"
"Jul 21, 2017",0.074852,0.089271,0.073649,0.085666,"47,554","8,038,140"
"Jul 20, 2017",0.083982,0.104854,0.071216,0.071914,"200,495","9,018,540"
"Jul 19, 2017",0.07994,0.092135,0.069814,0.084687,"203,267","8,584,580"
"Jul 18, 2017",0.060124,0.08936,0.059975,0.079813,"140,288","6,456,600"
"Jul 17, 2017",0.047708,0.066576,0.0425,0.06079,"120,707","5,123,270"
"Jul 16, 2017",0.059336,0.073591,0.045201,0.045201,"152,423","6,371,940"
"Jul 15, 2017",0.064316,0.064439,0.051977,0.059515,"26,157","6,906,680"
"Jul 14, 2017",0.053873,0.074554,0.05036,0.063722,"146,430","5,785,290"
"Jul 13, 2017",0.049649,0.057484,0.04823,0.053913,"26,964","5,331,680"
"Jul 12, 2017",0.047029,0.052707,0.043029,0.049612,"21,133","5,050,360"
"Jul 11, 2017",0.046808,0.053962,0.044178,0.047264,"37,468","5,026,530"
"Jul 10, 2017",0.054138,0.058278,0.04514,0.046907,"79,817","5,813,700"
"Jul 09, 2017",0.049912,0.055801,0.049912,0.054131,"18,450","5,359,960"
"Jul 08, 2017",0.056583,0.056589,0.049081,0.049868,"19,703","6,076,280"
"Jul 07, 2017",0.059757,0.063935,0.049819,0.056535,"37,328","6,417,130"
"Jul 06, 2017",0.062784,0.063495,0.055363,0.059688,"37,798","6,742,240"
"Jul 05, 2017",0.053788,0.062701,0.048206,0.062701,"42,677","5,776,180"
"Jul 04, 2017",0.051516,0.057166,0.048589,0.053817,"34,208","5,532,190"
"Jul 03, 2017",0.050662,0.052608,0.04975,0.051634,"66,887","5,440,440"
"Jul 02, 2017",0.049931,0.054705,0.049129,0.050874,"65,442","5,361,960"
"Jul 01, 2017",0.049379,0.055364,0.046159,0.049937,"50,763","5,302,630"
"Jun 30, 2017",0.048566,0.059034,0.047118,0.049398,"55,994","5,215,350"
"Jun 29, 2017",0.053595,0.055593,0.043518,0.048469,"55,413","5,755,430"
"Jun 28, 2017",0.05732,0.058616,0.047248,0.054512,"84,804","6,155,420"
"Jun 27, 2017",0.04966,0.058906,0.042236,0.058906,"44,311","5,332,870"
"Jun 26, 2017",0.055183,0.061811,0.044991,0.04966,"82,785","5,925,910"
"Jun 25, 2017",0.060951,0.063646,0.048756,0.055208,"52,818","6,545,390"
"Jun 24, 2017",0.063883,0.066476,0.055272,0.061092,"55,078","6,860,200"
"Jun 23, 2017",0.061025,0.067017,0.057509,0.063894,"35,744","6,553,300"
"Jun 22, 2017",0.052494,0.068677,0.050674,0.061424,"55,255","5,637,190"
"Jun 21, 2017",0.062921,0.067836,0.048709,0.054167,"133,292","6,756,890"
"Jun 20, 2017",0.072248,0.076879,0.062538,0.062921,"48,189","7,758,510"
"Jun 19, 2017",0.069791,0.075764,0.066776,0.072248,"55,427","7,494,640"
"Jun 18, 2017",0.074822,0.076061,0.069042,0.069964,"34,244","8,034,970"
"Jun 17, 2017",0.075923,0.076792,0.068687,0.074822,"48,211","8,153,160"
"Jun 16, 2017",0.071829,0.087259,0.06679,0.075923,"111,761","7,713,550"
"Jun 15, 2017",0.077537,0.088533,0.066876,0.071883,"94,740","8,326,440"
"Jun 14, 2017",0.091409,0.136168,0.072647,0.077542,"403,501","9,816,190"
"Jun 13, 2017",0.055122,0.092011,0.053404,0.088154,"105,273","5,919,420"
"Jun 12, 2017",0.066035,0.071305,0.051363,0.055309,"48,103","7,091,270"
"Jun 11, 2017",0.07356,0.08256,0.06109,0.066122,"97,161","7,899,360"
"Jun 10, 2017",0.089369,0.100044,0.07357,0.073894,"118,474","9,597,110"
