Date,Open,High,Low,Close,Volume,Market Cap
"Sep 05, 2016",0.204643,0.213468,0.184978,0.202453,"5,408","800,260"
"Sep 04, 2016",0.222155,0.239204,0.185967,0.204591,"7,389","868,741"
"Sep 03, 2016",0.214597,0.225638,0.197461,0.222046,"3,473","839,185"
"Sep 02, 2016",0.177558,0.26639,0.177357,0.214598,"14,620","694,344"
"Sep 01, 2016",0.176679,0.213178,0.167144,0.177551,"2,985","690,906"
"Aug 31, 2016",0.180814,0.202966,0.176329,0.176635,"1,164","707,076"
"Aug 30, 2016",0.173766,0.185599,0.170312,0.180773,"4,412","679,515"
"Aug 29, 2016",0.155791,0.209924,0.144586,0.173759,"5,381","609,223"
"Aug 28, 2016",0.161455,0.175331,0.155202,0.155787,"2,128","631,372"
"Aug 27, 2016",0.170493,0.172227,0.160229,0.161517,353,"666,716"
"Aug 26, 2016",0.176395,0.177384,0.145479,0.170473,"3,133","689,796"
"Aug 25, 2016",0.158684,0.202707,0.145657,0.176415,"3,825","620,536"
"Aug 24, 2016",0.226419,0.226487,0.151463,0.158667,"2,322","885,415"
"Aug 23, 2016",0.245901,0.24806,0.209156,0.22648,"1,362","961,600"
"Aug 22, 2016",0.223727,0.248384,0.217469,0.245938,"1,177","874,888"
"Aug 21, 2016",0.227529,0.23682,0.220036,0.223769,139,"889,756"
"Aug 20, 2016",0.24136,0.245437,0.220892,0.227536,820,"943,842"
"Aug 19, 2016",0.229231,0.242952,0.218626,0.241395,"1,995","896,412"
"Aug 18, 2016",0.233896,0.239134,0.218113,0.229177,"2,783","914,654"
"Aug 17, 2016",0.175556,0.245561,0.175556,0.233963,"15,299","686,515"
"Aug 16, 2016",0.16889,0.192419,0.16889,0.175529,576,"660,447"
"Aug 15, 2016",0.19362,0.196582,0.153991,0.168851,"1,170","757,154"
"Aug 14, 2016",0.205295,0.213272,0.175105,0.193591,"1,324","802,809"
"Aug 13, 2016",0.216701,0.233042,0.17885,0.205321,"3,818","847,413"
"Aug 12, 2016",0.179209,0.216714,0.171706,0.216693,"8,400","700,800"
"Aug 11, 2016",0.153412,0.202069,0.143692,0.179282,"1,440","599,920"
"Aug 10, 2016",0.156001,0.169751,0.147081,0.153344,"1,872","610,044"
"Aug 09, 2016",0.153991,0.159234,0.13176,0.15606,"1,822","602,184"
"Aug 08, 2016",0.176508,0.176522,0.148694,0.15397,421,"690,237"
"Aug 07, 2016",0.178452,0.178452,0.147736,0.176491,"2,010","697,839"
"Aug 06, 2016",0.144876,0.199313,0.144761,0.178448,"4,140","566,540"
"Aug 05, 2016",0.154306,0.154306,0.144487,0.144925,"1,024","603,416"
"Aug 04, 2016",0.137343,0.155236,0.135282,0.154302,600,"537,082"
"Aug 03, 2016",0.123276,0.158721,0.110865,0.137361,"1,027","482,073"
"Aug 02, 2016",0.153568,0.16245,0.10937,0.122483,"2,687","600,530"
"Aug 01, 2016",0.175176,0.177351,0.146305,0.156691,"1,268","685,029"
"Jul 31, 2016",0.178555,0.19368,0.158846,0.175276,896,"698,242"
"Jul 30, 2016",0.196777,0.20688,0.173097,0.178559,412,"769,500"
"Jul 29, 2016",0.170043,0.197207,0.153386,0.196761,"2,272","664,956"
"Jul 28, 2016",0.180549,0.189024,0.170063,0.170063,"1,608","706,040"
"Jul 27, 2016",0.167274,0.184571,0.153853,0.180538,"4,410","654,128"
"Jul 26, 2016",0.194347,0.194347,0.163151,0.167361,"4,785","759,997"
"Jul 25, 2016",0.19919,0.212008,0.185273,0.194304,"2,605","778,936"
"Jul 24, 2016",0.23362,0.24058,0.183504,0.199167,"22,868","913,575"
"Jul 23, 2016",0.207408,0.239873,0.2007,0.23364,"8,209","811,072"
"Jul 22, 2016",0.211065,0.22058,0.192391,0.207377,"17,767","825,373"
"Jul 21, 2016",0.161841,0.223491,0.151213,0.211097,"15,749","632,882"
"Jul 20, 2016",0.149767,0.162247,0.136858,0.161872,"6,086","585,666"
"Jul 19, 2016",0.121092,0.160487,0.120381,0.149778,"1,111","473,532"
"Jul 18, 2016",0.128397,0.128463,0.119186,0.12161,330,"502,099"
"Jul 17, 2016",0.113976,0.135432,0.113976,0.135432,149,"445,705"
"Jul 16, 2016",0.116126,0.11935,0.110944,0.114225,224,"454,113"
"Jul 15, 2016",0.115918,0.117653,0.095567,0.11623,"1,155","453,299"
"Jul 14, 2016",0.117515,0.12255,0.115515,0.115866,306,"459,544"
"Jul 13, 2016",0.103646,0.118838,0.100095,0.117731,"1,129","405,309"
"Jul 12, 2016",0.11952,0.134399,0.103646,0.103646,471,"467,385"
"Jul 11, 2016",0.124014,0.134202,0.116665,0.119524,"1,235","484,959"
"Jul 10, 2016",0.109624,0.154818,0.096567,0.132246,"2,307","428,686"
"Jul 09, 2016",0.120282,0.121965,0.109616,0.109616,150,"470,365"
"Jul 08, 2016",0.133933,0.134276,0.116871,0.120315,681,"523,747"
"Jul 07, 2016",0.131298,0.167458,0.120197,0.133746,750,"513,443"
"Jul 06, 2016",0.112922,0.175228,0.112887,0.13124,"2,690","441,583"
"Jul 05, 2016",0.096532,0.116749,0.095251,0.116749,477,"377,491"
"Jul 04, 2016",0.089526,0.101226,0.088418,0.096488,256,"350,094"
"Jul 03, 2016",0.086665,0.114894,0.086358,0.089347,865,"338,903"
"Jul 02, 2016",0.080142,0.089725,0.071388,0.086614,677,"313,396"
"Jul 01, 2016",0.081911,0.086311,0.063201,0.080102,644,"320,313"
"Jun 30, 2016",0.077683,0.084404,0.076872,0.081996,85,"303,779"
"Jun 29, 2016",0.071106,0.080058,0.065181,0.077665,130,"278,062"
"Jun 28, 2016",0.07359,0.074307,0.06719,0.071116,430,"287,774"
"Jun 27, 2016",0.062612,0.070775,0.062481,0.070775,35,"244,844"
"Jun 26, 2016",0.065342,0.070794,0.05906,0.062681,219,"255,520"
"Jun 25, 2016",0.073183,0.077617,0.060707,0.065363,"1,335","286,183"
"Jun 24, 2016",0.068075,0.076944,0.068075,0.073364,59,"266,208"
"Jun 23, 2016",0.072078,0.072409,0.061157,0.068062,164,"281,863"
"Jun 22, 2016",0.092759,0.094309,0.071034,0.071124,176,"362,737"
"Jun 21, 2016",0.08295,0.098801,0.075664,0.092655,159,"324,379"
"Jun 20, 2016",0.083684,0.084844,0.082002,0.082961,43,"327,247"
"Jun 19, 2016",0.082409,0.10598,0.081254,0.08364,297,"322,261"
"Jun 18, 2016",0.085572,0.085572,0.058443,0.082437,627,"334,632"
"Jun 17, 2016",0.08528,0.088273,0.071745,0.085623,287,"333,488"
"Jun 16, 2016",0.094023,0.102717,0.084272,0.085262,"1,271","367,677"
"Jun 15, 2016",0.071927,0.109167,0.07128,0.093966,"1,026","281,270"
"Jun 14, 2016",0.070512,0.076043,0.066007,0.071954,124,"275,736"
"Jun 13, 2016",0.062226,0.076962,0.061458,0.070503,248,"243,335"
"Jun 12, 2016",0.063384,0.06486,0.05399,0.06218,781,"247,864"
"Jun 11, 2016",0.061869,0.063425,0.060321,0.063425,178,"241,939"
"Jun 10, 2016",0.063481,0.063944,0.05858,0.061879,20,"248,245"
"Jun 09, 2016",0.060996,0.06819,0.054144,0.063483,497,"238,527"
"Jun 08, 2016",0.070282,0.070912,0.058085,0.061012,244,"274,838"
"Jun 07, 2016",0.06876,0.070411,0.060626,0.070274,309,"268,888"
"Jun 06, 2016",0.068754,0.069375,0.062867,0.068765,122,"268,862"
"Jun 05, 2016",0.068485,0.070105,0.068485,0.06923,346,"267,813"
"Jun 04, 2016",0.074503,0.078741,0.05646,0.06854,518,"291,345"
"Jun 03, 2016",0.069114,0.075231,0.062124,0.07449,178,"270,272"
"Jun 02, 2016",0.063311,0.074802,0.063194,0.06912,31,"247,579"
"Jun 01, 2016",0.062677,0.07799,0.054701,0.063422,791,"245,100"
"May 31, 2016",0.068456,0.075858,0.060858,0.062683,497,"267,698"
"May 30, 2016",0.070405,0.071464,0.068143,0.068563,259,"275,320"
"May 29, 2016",0.075239,0.081388,0.069506,0.070318,509,"294,222"
"May 28, 2016",0.071652,0.080605,0.070454,0.075321,383,"280,197"
"May 27, 2016",0.072279,0.074972,0.069105,0.071692,348,"282,648"
"May 26, 2016",0.078381,0.078541,0.072094,0.072278,868,"306,510"
"May 25, 2016",0.081846,0.083014,0.07645,0.076652,59,"320,059"
"May 24, 2016",0.074943,0.093702,0.074943,0.081856,599,"293,068"
"May 23, 2016",0.09482,0.096702,0.067663,0.074965,"1,629","370,796"
"May 22, 2016",0.105954,0.106011,0.082456,0.094846,193,"414,335"
"May 21, 2016",0.087442,0.108425,0.083197,0.105964,63,"341,943"
"May 20, 2016",0.082423,0.091094,0.076986,0.087397,167,"322,316"
"May 19, 2016",0.09481,0.095589,0.072621,0.082595,292,"370,756"
"May 18, 2016",0.086485,0.095093,0.076311,0.094825,358,"338,201"
"May 17, 2016",0.097097,0.097956,0.086491,0.086491,102,"379,699"
"May 16, 2016",0.082462,0.133337,0.077888,0.097127,"1,337","322,471"
"May 15, 2016",0.075179,0.082599,0.066535,0.082478,188,"293,991"
"May 14, 2016",0.07729,0.085723,0.073995,0.075178,320,"302,243"
"May 13, 2016",0.087401,0.090012,0.076313,0.077291,580,"341,782"
"May 12, 2016",0.098516,0.112699,0.080254,0.087394,936,"385,248"
"May 11, 2016",0.108284,0.112161,0.098415,0.098503,129,"423,446"
"May 10, 2016",0.127448,0.127458,0.095995,0.108224,"1,300","498,387"
"May 09, 2016",0.120462,0.128611,0.118072,0.12744,42,"471,069"
"May 08, 2016",0.085431,0.131568,0.08528,0.120475,499,"334,080"
"May 07, 2016",0.135905,0.135964,0.085384,0.08541,716,"531,459"
"May 06, 2016",0.108422,0.136279,0.105574,0.135944,"4,966","423,986"
"May 05, 2016",0.096074,0.120738,0.092868,0.108424,"6,168","375,701"
"May 04, 2016",0.073153,0.120464,0.072927,0.096075,957,"286,066"
"May 03, 2016",0.071563,0.082906,0.071217,0.073155,67,"279,848"
"May 02, 2016",0.089061,0.089169,0.071541,0.071552,292,"348,276"
"May 01, 2016",0.080827,0.10659,0.079197,0.089024,176,"316,075"
"Apr 30, 2016",0.088195,0.117202,0.070997,0.08081,141,"344,888"
"Apr 29, 2016",0.081836,0.093089,0.081085,0.08822,161,"320,020"
"Apr 28, 2016",0.0836,0.109126,0.074483,0.081844,"2,119","326,919"
"Apr 27, 2016",0.074188,0.088849,0.073762,0.083496,220,"290,112"
"Apr 26, 2016",0.069976,0.082105,0.069956,0.074202,238,"273,643"
"Apr 25, 2016",0.068603,0.077087,0.066645,0.070108,508,"268,273"
"Apr 24, 2016",0.079375,0.080165,0.067141,0.068611,"1,521","310,398"
"Apr 23, 2016",0.073691,0.079607,0.072586,0.079351,98,"288,171"
"Apr 22, 2016",0.07228,0.079805,0.071421,0.07368,11,"282,651"
"Apr 21, 2016",0.082838,0.083626,0.071631,0.072261,516,"323,939"
"Apr 20, 2016",0.085932,0.085932,0.079534,0.082834,229,"336,037"
"Apr 19, 2016",0.081263,0.094816,0.078886,0.08594,222,"317,779"
"Apr 18, 2016",0.075621,0.099337,0.075621,0.081249,738,"295,716"
"Apr 17, 2016",0.07788,0.07877,0.07553,0.075597,81,"304,549"
"Apr 16, 2016",0.082794,0.082794,0.077842,0.077852,33,"323,767"
"Apr 15, 2016",0.083597,0.101692,0.077147,0.082801,769,"326,909"
"Apr 14, 2016",0.076019,0.083621,0.076019,0.083572,295,"297,272"
"Apr 13, 2016",0.07716,0.098527,0.073478,0.076024,"1,001","301,736"
"Apr 12, 2016",0.078637,0.078905,0.073706,0.077186,145,"307,511"
"Apr 11, 2016",0.081116,0.083911,0.076259,0.078617,776,"317,207"
"Apr 10, 2016",0.086519,0.090275,0.080292,0.081106,656,"338,336"
"Apr 09, 2016",0.098141,0.101974,0.084301,0.086505,151,"383,783"
"Apr 08, 2016",0.095988,0.105188,0.08489,0.098118,"2,520","375,361"
"Apr 07, 2016",0.106213,0.107523,0.095901,0.095966,503,"415,348"
"Apr 06, 2016",0.098465,0.121817,0.088895,0.106174,"7,182","385,048"
"Apr 05, 2016",0.117471,0.118292,0.092031,0.098456,"3,264","459,372"
"Apr 04, 2016",0.103623,0.125766,0.103607,0.117482,"1,155","405,219"
"Apr 03, 2016",0.113495,0.119149,0.088392,0.103613,"6,916","443,824"
"Apr 02, 2016",0.124918,0.129651,0.102014,0.114033,"2,270","488,494"
"Apr 01, 2016",0.113251,0.124876,0.108867,0.124876,"2,281","442,870"
"Mar 31, 2016",0.11891,0.123467,0.092476,0.113265,"5,768","465,000"
"Mar 30, 2016",0.119157,0.125987,0.103872,0.118924,"3,026","465,965"
"Mar 29, 2016",0.105616,0.132872,0.104616,0.119142,"3,594","413,013"
"Mar 28, 2016",0.122373,0.127189,0.100659,0.105584,"3,302","478,542"
"Mar 27, 2016",0.144523,0.158734,0.104222,0.129335,"14,721","565,160"
"Mar 26, 2016",0.246968,0.250755,0.117677,0.142505,"27,641","965,772"
"Mar 25, 2016",0.204943,0.257009,0.183918,0.247056,"35,914","801,433"
"Mar 24, 2016",0.080503,0.296249,0.075324,0.232415,"37,783","314,809"
"Mar 23, 2016",0.07561,0.093428,0.067041,0.080497,"1,001","295,676"
"Mar 22, 2016",0.067248,0.080684,0.062724,0.075598,405,"262,973"
"Mar 21, 2016",0.069437,0.076316,0.050393,0.067247,766,"271,534"
"Mar 20, 2016",0.068076,0.073112,0.056734,0.06948,67,"266,212"
"Mar 19, 2016",0.063783,0.076326,0.063776,0.068088,171,"249,424"
"Mar 18, 2016",0.06947,0.072841,0.063691,0.063841,145,"271,663"
"Mar 17, 2016",0.065352,0.069532,0.065352,0.069475,33,"255,559"
"Mar 16, 2016",0.060198,0.067492,0.060198,0.065362,23,"235,407"
"Mar 15, 2016",0.06335,0.063383,0.059887,0.06018,41,"247,732"
"Mar 14, 2016",0.067499,0.067861,0.062181,0.063341,3,"263,955"
"Mar 13, 2016",0.068493,0.069942,0.067463,0.067504,4,"267,841"
"Mar 12, 2016",0.067488,0.069497,0.054809,0.068521,296,"263,912"
"Mar 11, 2016",0.068656,0.072375,0.065924,0.067489,165,"268,480"
"Mar 10, 2016",0.060566,0.076699,0.060331,0.068629,808,"236,842"
"Mar 09, 2016",0.06283,0.062839,0.058024,0.060556,306,"245,699"
"Mar 08, 2016",0.0655,0.068323,0.057524,0.062842,328,"256,140"
"Mar 07, 2016",0.057106,0.073315,0.05693,0.065526,"1,209","223,315"
"Mar 06, 2016",0.049006,0.073769,0.043835,0.057092,"1,615","191,639"
"Mar 05, 2016",0.045755,0.051404,0.042503,0.04904,223,"178,924"
"Mar 04, 2016",0.051729,0.052092,0.041608,0.045798,236,"202,288"
"Mar 03, 2016",0.058191,0.059116,0.050363,0.051713,57,"227,556"
"Mar 02, 2016",0.048685,0.065253,0.047205,0.05827,139,"190,384"
"Mar 01, 2016",0.042484,0.051233,0.04241,0.046936,448,"166,135"
"Feb 29, 2016",0.049245,0.051678,0.042455,0.050618,731,"192,574"
"Feb 28, 2016",0.054536,0.054549,0.036207,0.049251,892,"213,262"
"Feb 27, 2016",0.060427,0.0738,0.02924,0.054546,"1,083","236,302"
"Feb 26, 2016",0.063703,0.064119,0.056194,0.060268,311,"249,111"
"Feb 25, 2016",0.073692,0.074171,0.057359,0.063708,185,"288,174"
"Feb 24, 2016",0.068599,0.075217,0.064612,0.073718,28,"268,259"
"Feb 23, 2016",0.069003,0.069336,0.063744,0.064015,0,"269,839"
"Feb 22, 2016",0.070743,0.075549,0.067129,0.068905,68,"276,641"
"Feb 21, 2016",0.075656,0.075961,0.064467,0.070723,"1,057","295,854"
"Feb 20, 2016",0.065997,0.07649,0.0658,0.075857,7,"258,083"
