Date,Open,High,Low,Close,Volume,Market Cap
"Sep 22, 2017",3,3.08,2.94,2.96,"7,781","17,651,200"
"Sep 21, 2017",2.95,3.1,2.87,3.01,"7,354","17,342,200"
"Sep 20, 2017",2.79,3.17,2.76,2.96,"15,911","16,362,000"
"Sep 19, 2017",2.9,3.15,2.69,2.79,"12,809","17,016,600"
"Sep 18, 2017",2.73,3.08,2.72,2.89,"11,446","15,998,500"
"Sep 17, 2017",2.51,2.76,2.25,2.73,"11,003","14,723,700"
"Sep 16, 2017",2.28,2.71,2.16,2.51,"12,960","13,373,100"
"Sep 15, 2017",2.12,2.33,1.9,2.28,"15,875","12,415,400"
"Sep 14, 2017",2.64,2.86,2.1,2.1,"7,396","15,477,300"
"Sep 13, 2017",2.73,2.97,2.14,2.64,"1,722","16,031,200"
"Sep 12, 2017",3.3,3.33,2.44,2.74,"10,077","19,368,900"
"Sep 11, 2017",2.8,3.41,2.25,3.3,"41,330","16,456,800"
"Sep 10, 2017",2.83,2.98,2.53,2.8,"7,824","16,601,900"
"Sep 09, 2017",2.42,2.84,2.38,2.84,"11,199","14,232,500"
"Sep 08, 2017",2.5,2.66,2.35,2.42,"17,138","14,669,800"
"Sep 07, 2017",3.2,3.21,2.43,2.5,"18,959","18,809,000"
"Sep 06, 2017",3.21,3.53,2.71,3.21,"9,693","18,826,400"
"Sep 05, 2017",3.43,3.43,2.75,3.2,"51,124","20,143,000"
"Sep 04, 2017",3.46,3.54,2.83,3.41,"18,755","20,292,000"
"Sep 03, 2017",3.68,3.72,3.3,3.46,"9,196","21,575,700"
"Sep 02, 2017",4.22,4.23,3.15,3.67,"23,132","24,776,800"
"Sep 01, 2017",3.88,4.22,3.54,4.22,"19,204","22,773,000"
"Aug 31, 2017",3.91,4.01,3.6,3.88,"37,694","22,949,400"
"Aug 30, 2017",3.93,3.94,3.44,3.91,"55,645","23,049,700"
"Aug 29, 2017",3.86,3.97,3.82,3.93,"55,997","22,684,300"
"Aug 28, 2017",3.73,3.86,3.53,3.86,"9,172","21,876,000"
